Episode,Rewards, QoS violation, Action type
974,529.98208,0.01744,0
975,529.96455,0.01753,2
976,530.94709,0.01746,2
977,531.92964,0.01745,2
978,532.9122,0.01744,5
979,533.89479,0.01741,5
980,534.87741,0.01738,5
981,535.86005,0.01736,5
982,536.84269,0.01736,5
983,537.82534,0.01735,5
984,538.80802,0.01732,0
985,538.79066,0.01736,5
986,539.77332,0.01734,5
987,540.75598,0.01734,5
988,541.73865,0.01733,5
989,542.72133,0.01732,5
990,543.70401,0.01732,5
991,544.68672,0.01729,5
992,545.66943,0.01729,0
993,545.6521,0.01733,0
994,545.63468,0.01742,5
995,546.61728,0.0174,5
996,547.59989,0.01739,5
997,548.5825,0.01739,5
998,549.56511,0.01739,5
999,550.54772,0.01739,5
1000,551.53035,0.01737,5
1001,552.513,0.01735,5
1002,553.49566,0.01734,5
1003,554.47834,0.01732,5
1004,555.46102,0.01732,0
1005,555.44367,0.01735,0
1006,555.42623,0.01744,0
1007,555.40873,0.0175,0
1008,555.39116,0.01757,0
1009,555.37356,0.0176,5
1010,556.35596,0.0176,5
1011,557.33837,0.01759,2
1012,558.3208,0.01757,2
1013,559.3033,0.0175,5
1014,560.2858,0.0175,5
1015,561.26831,0.01749,4
1016,562.25088,0.01743,0
1017,562.23339,0.01749,0
1018,562.21583,0.01756,0
1019,562.19824,0.01759,0
1020,562.18062,0.01762,0
1021,562.1629,0.01772,0
1022,562.14513,0.01777,1
1023,562.12735,0.01778,2
1024,563.10962,0.01773,2
1025,564.09199,0.01763,4
1026,565.07439,0.0176,4
1027,566.05682,0.01757,4
1028,567.03932,0.0175,4
1029,568.02188,0.01744,4
1030,569.00453,0.01735,0
1031,568.98709,0.01744,0
1032,568.96959,0.0175,0
1033,568.95202,0.01757,0
1034,568.93442,0.0176,3
1035,568.91679,0.01763,3
1036,568.89906,0.01773,3
1037,568.88129,0.01777,3
1038,568.86345,0.01784,3
1039,568.84559,0.01786,3
1040,568.82771,0.01788,3
1041,568.8098,0.01791,3
1042,568.79181,0.01799,4
1043,569.7739,0.01791,4
1044,570.75603,0.01787,4
1045,571.73819,0.01784,4
1046,572.72039,0.0178,4
1047,573.70268,0.01771,4
1048,574.68502,0.01766,4
1049,575.66746,0.01756,4
1050,576.64993,0.01753,2
1051,577.63243,0.0175,2
1052,578.61499,0.01744,2
1053,579.5976,0.01739,0
1054,579.58015,0.01745,0
1055,579.56264,0.01751,3
1056,579.5451,0.01754,3
1057,579.52754,0.01756,1
1058,579.50997,0.01757,3
1059,579.49231,0.01766,4
1060,580.47475,0.01756,4
1061,581.45722,0.01753,4
1062,582.43973,0.01749,4
1063,583.4223,0.01743,4
1064,584.40493,0.01737,4
1065,585.38765,0.01728,4
1066,586.37041,0.01724,4
1067,587.35325,0.01716,4
1068,588.33613,0.01712,4
1069,589.31905,0.01708,4
1070,590.30203,0.01702,0
1071,590.28495,0.01708,3
1072,590.26783,0.01712,0
1073,590.25067,0.01716,3
1074,590.23343,0.01724,5
1075,591.2162,0.01723,5
1076,592.19897,0.01723,5
1077,593.18175,0.01722,5
1078,594.16453,0.01722,5
1079,595.14731,0.01722,3
1080,595.13006,0.01725,4
1081,596.11285,0.01721,4
1082,597.09572,0.01713,1
1083,597.07858,0.01714,4
1084,598.06148,0.0171,3
1085,598.04435,0.01713,4
1086,599.02726,0.01709,4
1087,600.01022,0.01704,4
1088,600.99323,0.01699,4
1089,601.97626,0.01697,4
1090,602.95934,0.01692,5
1091,603.94244,0.0169,5
1092,604.92555,0.01689,5
1093,605.90866,0.01689,5
1094,606.89178,0.01688,0
1095,606.87485,0.01693,0
1096,606.8579,0.01695,0
1097,606.8409,0.017,0
1098,606.82385,0.01705,0
1099,606.80676,0.01709,4
1100,607.78971,0.01705,4
1101,608.77271,0.017,4
1102,609.75576,0.01695,4
1103,610.73884,0.01692,2
1104,611.72195,0.01689,4
1105,612.70509,0.01686,4
1106,613.6883,0.01679,4
1107,614.67156,0.01674,3
1108,614.65478,0.01678,0
1109,614.63793,0.01685,0
1110,614.62105,0.01688,0
1111,614.60413,0.01692,0
1112,614.58718,0.01695,0
1113,614.57018,0.017,0
1114,614.55314,0.01704,0
1115,614.53605,0.01709,5
1116,615.51898,0.01707,4
1117,616.50196,0.01702,4
1118,617.48498,0.01698,4
1119,618.46805,0.01693,4
1120,619.45115,0.0169,5
1121,620.43427,0.01688,4
1122,621.41743,0.01684,4
1123,622.40062,0.01681,4
1124,623.38388,0.01674,0
1125,623.36707,0.01681,0
1126,623.35023,0.01684,0
1127,623.33335,0.01688,0
1128,623.31644,0.01691,0
1129,623.29948,0.01696,0
1130,623.28248,0.017,0
1131,623.26543,0.01705,0
1132,623.2483,0.01713,0
1133,623.23113,0.01717,0
1134,623.21389,0.01724,0
1135,623.19658,0.01731,5
1136,624.17927,0.01731,2
1137,625.16203,0.01724,3
1138,625.14472,0.01731,4
1139,626.12748,0.01724,4
1140,627.11031,0.01717,3
1141,627.09309,0.01722,0
1142,627.0758,0.01729,0
1143,627.05847,0.01733,0
1144,627.04109,0.01738,0
1145,627.02366,0.01743,0
1146,627.00617,0.01749,2
1147,627.98873,0.01744,2
1148,628.97133,0.0174,2
1149,629.95396,0.01737,2
1150,630.93661,0.01735,5
1151,631.91928,0.01733,5
1152,632.90197,0.01731,5
1153,633.88466,0.01731,5
1154,634.86737,0.01729,5
1155,635.8501,0.01727,0
1156,635.83279,0.01731,0
1157,635.81543,0.01736,5
1158,636.7981,0.01733,4
1159,637.78082,0.01728,4
1160,638.76358,0.01724,4
1161,639.74641,0.01717,4
1162,640.72931,0.0171,4
1163,641.71225,0.01706,4
1164,642.69527,0.01698,4
1165,643.67834,0.01693,0
1166,643.66136,0.01698,0
1167,643.6443,0.01706,0
1168,643.6272,0.0171,5
1169,644.6101,0.0171,5
1170,645.593,0.0171,5
1171,646.57591,0.01709,5
1172,647.55882,0.01709,5
1173,648.54174,0.01708,5
1174,649.52466,0.01708,0
1175,649.50751,0.01715,0
1176,649.4903,0.01721,4
1177,650.47315,0.01715,4
1178,651.45607,0.01708,4
1179,652.43903,0.01704,4
1180,653.42207,0.01696,4
1181,654.40516,0.01691,4
1182,655.38829,0.01687,4
1183,656.37147,0.01682,4
1184,657.3547,0.01677,4
1185,658.33795,0.01675,4
1186,659.32123,0.01672,4
1187,660.30458,0.01665,4
1188,661.28798,0.0166,0
1189,661.27133,0.01665,0
1190,661.25461,0.01672,0
1191,661.23786,0.01675,0
1192,661.22109,0.01677,1
1193,662.20432,0.01677,0
1194,662.1875,0.01682,4
1195,663.17073,0.01677,4
1196,664.15398,0.01675,4
1197,665.13726,0.01672,4
1198,666.12061,0.01665,4
1199,667.10402,0.01659,4
1200,668.08749,0.01653,4
1201,669.07101,0.01648,4
1202,670.05459,0.01642,0
1203,670.03811,0.01648,0
1204,670.02158,0.01653,0
1205,670.00499,0.01659,0
1206,669.98834,0.01665,0
1207,669.97164,0.0167,0
1208,669.95489,0.01675,0
1209,669.93812,0.01677,0
1210,669.9213,0.01682,0
1211,669.90443,0.01687,0
1212,669.88752,0.01691,4
1213,670.87065,0.01687,4
1214,671.85383,0.01682,4
1215,672.83706,0.01677,4
1216,673.82031,0.01675,4
1217,674.80361,0.0167,4
1218,675.78696,0.01665,4
1219,676.77037,0.01659,4
1220,677.75384,0.01653,4
1221,678.73738,0.01646,4
1222,679.72096,0.01642,0
1223,679.7045,0.01646,0
1224,679.68797,0.01653,0
1225,679.67138,0.01659,0
1226,679.65473,0.01665,0
1227,679.63803,0.0167,0
1228,679.62128,0.01675,0
1229,679.60451,0.01677,0
1230,679.58769,0.01682,0
1231,679.57082,0.01687,0
1232,679.55391,0.01691,0
1233,679.53696,0.01695,0
1234,679.51992,0.01704,5
1235,680.50288,0.01704,5
1236,681.48585,0.01703,4
1237,682.46891,0.01694,1
1238,682.45196,0.01695,1
1239,683.43501,0.01695,1
1240,683.41805,0.01696,3
1241,683.40101,0.01704,0
1242,683.38394,0.01707,0
1243,683.36679,0.01715,0
1244,683.34959,0.0172,0
1245,683.33233,0.01726,3
1246,683.31503,0.0173,5
1247,684.29775,0.01728,3
1248,684.28044,0.01731,3
1249,684.2631,0.01734,3
1250,684.24565,0.01745,3
1251,684.22815,0.0175,4
1252,685.2107,0.01745,4
1253,686.19337,0.01733,5
1254,687.17605,0.01732,0
1255,687.15861,0.01744,0
1256,687.14112,0.01749,4
1257,688.12368,0.01744,0
1258,688.10619,0.01749,3
1259,688.08865,0.01754,3
1260,688.07109,0.01756,3
1261,689.05353,0.01756,3
1262,689.03595,0.01758,3
1263,689.01827,0.01768,3
1264,689.00056,0.01771,0
1265,688.98279,0.01777,0
1266,688.96496,0.01783,0
1267,688.94709,0.01787,0
1268,688.92917,0.01792,4
1269,689.9113,0.01787,4
1270,690.89347,0.01783,4
1271,691.87571,0.01776,4
1272,692.858,0.01771,5
1273,693.84031,0.01769,5
1274,694.82262,0.01769,5
1275,695.80493,0.01769,5
1276,696.78724,0.01769,5
1277,697.76955,0.01769,0
1278,697.75181,0.01774,0
1279,697.734,0.01781,0
1280,697.71615,0.01785,0
1281,697.69825,0.0179,0
1282,697.68027,0.01798,3
1283,697.66227,0.018,5
1284,698.64428,0.01799,5
1285,699.62629,0.01799,5
1286,700.60832,0.01797,5
1287,701.59035,0.01797,5
1288,702.57238,0.01797,5
1289,703.55442,0.01796,4
1290,704.53649,0.01793,0
1291,704.51853,0.01796,0
1292,704.50051,0.01802,0
1293,704.48245,0.01806,4
1294,705.46443,0.01802,2
1295,706.44646,0.01797,5
1296,707.4285,0.01796,1
1297,707.41053,0.01797,1
1298,708.39256,0.01797,1
1299,709.37459,0.01797,1
1300,709.3566,0.01799,1
1301,710.33861,0.01799,1
1302,710.32061,0.018,1
1303,710.3026,0.01801,0
1304,710.28453,0.01807,4
1305,711.26652,0.01801,4
1306,712.24855,0.01797,4
1307,713.23065,0.0179,4
1308,714.2128,0.01785,4
1309,715.19499,0.01781,4
1310,716.17725,0.01774,4
1311,717.15956,0.01769,5
1312,718.14188,0.01768,1
1313,718.12419,0.01769,5
1314,719.10651,0.01768,5
1315,720.08884,0.01767,5
1316,721.07117,0.01767,5
1317,722.05352,0.01765,5
1318,723.03587,0.01765,5
1319,724.01822,0.01765,5
1320,725.00058,0.01764,0
1321,724.98289,0.01769,5
1322,725.96521,0.01768,2
1323,726.94757,0.01764,4
1324,727.92998,0.01759,4
1325,728.91249,0.01749,0
1326,728.8949,0.01759,0
1327,728.87726,0.01764,0
1328,728.85957,0.01769,0
1329,728.84181,0.01776,3
1330,728.82402,0.01779,3
1331,728.80619,0.01783,3
1332,728.7883,0.01789,3
1333,728.77037,0.01793,3
1334,728.75238,0.01799,3
1335,728.73436,0.01802,3
1336,728.7163,0.01806,5
1337,729.69824,0.01806,5
1338,730.68019,0.01805,5
1339,731.66215,0.01804,5
1340,732.64413,0.01802,5
1341,733.62613,0.018,2
1342,734.60818,0.01795,2
1343,735.59024,0.01794,2
1344,736.57235,0.01789,0
1345,736.5544,0.01795,0
1346,736.53642,0.01798,0
1347,736.51837,0.01805,0
1348,736.50026,0.01811,0
1349,736.48209,0.01817,4
1350,737.46398,0.01811,4
1351,738.44593,0.01805,5
1352,739.42789,0.01804,5
1353,740.40987,0.01802,5
1354,741.39187,0.018,5
1355,742.37388,0.01799,5
1356,743.35589,0.01799,5
1357,744.3379,0.01799,4
1358,745.31998,0.01792,4
1359,746.30209,0.01789,4
1360,747.28426,0.01783,4
1361,748.26648,0.01778,5
1362,749.24872,0.01776,4
1363,750.23102,0.0177,2
1364,751.21335,0.01767,4
1365,752.19572,0.01763,3
1366,752.17807,0.01765,0
1367,752.16037,0.0177,4
1368,753.14272,0.01765,5
1369,754.12509,0.01763,5
1370,755.10746,0.01763,5
1371,756.08983,0.01763,5
1372,757.07221,0.01762,5
1373,758.0546,0.01761,2
1374,759.03702,0.01758,5
1375,760.01945,0.01757,4
1376,761.00195,0.0175,5
1377,761.98445,0.0175,5
1378,762.96697,0.01748,5
1379,763.94949,0.01748,0
1380,763.93194,0.01755,0
1381,763.91435,0.01759,4
1382,764.8968,0.01755,4
1383,765.87932,0.01748,4
1384,766.86189,0.01743,5
1385,767.84447,0.01742,5
1386,768.82707,0.0174,5
1387,769.80967,0.0174,0
1388,769.79222,0.01745,0
1389,769.7747,0.01752,0
1390,769.75714,0.01756,4
1391,770.73962,0.01752,0
1392,770.72206,0.01756,0
1393,770.70445,0.01761,5
1394,771.68685,0.0176,5
1395,772.66926,0.01759,5
1396,773.65168,0.01758,5
1397,774.63411,0.01757,5
1398,775.61657,0.01754,5
1399,776.59904,0.01753,5
1400,777.58152,0.01752,2
1401,778.56404,0.01748,5
1402,779.54657,0.01747,5
1403,780.52911,0.01746,5
1404,781.51165,0.01746,5
1405,782.4942,0.01745,5
1406,783.47675,0.01745,5
1407,784.4593,0.01745,5
1408,785.44187,0.01743,5
1409,786.42444,0.01743,0
1410,786.40696,0.01748,5
1411,787.38949,0.01747,5
1412,788.37204,0.01745,5
1413,789.35461,0.01743,5
1414,790.33719,0.01742,5
1415,791.31977,0.01742,5
1416,792.30236,0.01741,5
1417,793.28496,0.0174,0
1418,793.2675,0.01746,0
1419,793.24999,0.01751,0
1420,793.23242,0.01757,0
1421,793.21482,0.0176,0
1422,793.19718,0.01764,0
1423,793.17945,0.01773,1
1424,793.16171,0.01774,4
1425,794.14406,0.01765,2
1426,795.12644,0.01762,3
1427,795.10879,0.01765,3
1428,795.09106,0.01773,3
1429,795.07328,0.01778,3
1430,795.05546,0.01782,3
1431,795.0376,0.01786,3
1432,796.01974,0.01786,3
1433,796.00185,0.01789,3
1434,795.98387,0.01798,0
1435,795.96586,0.01801,3
1436,795.94781,0.01805,1
1437,795.92975,0.01806,0
1438,795.91164,0.01811,5
1439,796.89354,0.0181,2
1440,797.87548,0.01806,0
1441,797.85737,0.01811,0
1442,797.83921,0.01816,2
1443,798.8211,0.01811,5
1444,799.80299,0.01811,5
1445,800.78489,0.0181,5
1446,801.76683,0.01806,5
1447,802.74877,0.01806,5
1448,803.73071,0.01806,0
1449,803.7126,0.01811,0
1450,803.69441,0.01819,0
1451,803.67615,0.01826,0
1452,803.65783,0.01832,3
1453,803.63942,0.01841,3
1454,803.62094,0.01848,1
1455,803.60245,0.01849,5
1456,804.58397,0.01848,1
1457,804.56548,0.01849,4
1458,805.54707,0.01841,4
1459,806.52876,0.01831,5
1460,807.51046,0.0183,4
1461,808.49222,0.01824,3
1462,808.47392,0.0183,5
1463,809.45563,0.01829,5
1464,810.43734,0.01829,5
1465,811.41907,0.01827,5
1466,812.4008,0.01827,5
1467,813.38255,0.01825,5
1468,814.36433,0.01822,5
1469,815.34612,0.01821,0
1470,815.32782,0.0183,0
1471,815.30943,0.01839,0
1472,815.29102,0.01841,4
1473,816.27263,0.01839,4
1474,817.25433,0.0183,4
1475,818.23612,0.01821,4
1476,819.21797,0.01815,4
1477,820.19989,0.01808,4
1478,821.1819,0.01799,4
1479,822.16395,0.01795,5
1480,823.14601,0.01794,5
1481,824.12809,0.01792,5
1482,825.11018,0.01791,0
1483,825.09223,0.01795,0
1484,825.0742,0.01803,0
1485,825.05609,0.01811,0
1486,825.03792,0.01817,0
1487,825.01966,0.01826,0
1488,825.00132,0.01834,5
1489,825.983,0.01832,5
1490,826.96468,0.01832,4
1491,827.94644,0.01824,4
1492,828.92829,0.01815,4
1493,829.9102,0.01809,4
1494,830.89219,0.01801,5
1495,831.87419,0.018,5
1496,832.8562,0.01799,0
1497,832.83813,0.01807,5
1498,833.82007,0.01806,5
1499,834.80202,0.01805,0
1500,834.78391,0.01811,0
1501,834.76571,0.0182,2
1502,835.74759,0.01812,2
1503,836.72952,0.01807,2
1504,837.71152,0.018,2
1505,838.69359,0.01793,5
1506,839.67567,0.01792,5
1507,840.65776,0.01791,5
1508,841.63986,0.0179,4
1509,842.622,0.01786,4
1510,843.60419,0.01781,0
1511,843.58633,0.01786,5
1512,844.56848,0.01785,0
1513,844.55059,0.01789,0
1514,844.53262,0.01797,2
1515,845.51472,0.0179,2
1516,846.49685,0.01787,0
1517,846.47894,0.01791,2
1518,847.46106,0.01788,2
1519,848.44322,0.01784,5
1520,849.42539,0.01783,0
1521,849.40751,0.01788,1
1522,849.38962,0.01789,0
1523,849.37169,0.01793,0
1524,849.35368,0.01801,0
1525,849.33559,0.01809,0
1526,849.31744,0.01815,0
1527,849.2992,0.01824,3
1528,849.2809,0.0183,0
1529,849.26256,0.01834,0
1530,849.24416,0.0184,0
1531,849.2257,0.01846,5
1532,850.20725,0.01845,5
1533,851.18881,0.01844,5
1534,852.17038,0.01843,5
1535,853.15196,0.01842,5
1536,854.13355,0.01841,5
1537,855.11514,0.01841,4
1538,856.09679,0.01835,4
1539,857.0785,0.01829,4
1540,858.06025,0.01825,4
1541,859.04207,0.01818,4
1542,860.02398,0.01809,4
1543,861.00595,0.01803,3
1544,860.98787,0.01808,3
1545,860.96972,0.01815,3
1546,860.9515,0.01822,5
1547,861.93328,0.01822,2
1548,862.91513,0.01815,5
1549,863.89698,0.01815,5
1550,864.87883,0.01815,1
1551,865.86068,0.01815,5
1552,866.84253,0.01815,5
1553,867.82438,0.01815,5
1554,868.80626,0.01812,2
1555,869.7882,0.01806,2
1556,870.7702,0.018,2
1557,871.75228,0.01792,2
1558,872.73445,0.01783,2
1559,873.71665,0.0178,1
1560,873.69883,0.01782,3
1561,873.681,0.01783,0
1562,873.66308,0.01792,0
1563,873.64509,0.01799,0
1564,873.62703,0.01806,5
1565,874.60897,0.01806,5
1566,875.59091,0.01806,2
1567,876.57292,0.01799,3
1568,876.55486,0.01806,5
1569,877.5368,0.01806,5
1570,878.51874,0.01806,5
1571,879.50071,0.01803,5
1572,880.48268,0.01803,5
1573,881.46465,0.01803,0
1574,881.44653,0.01812,2
1575,882.4285,0.01803,2
1576,883.41054,0.01796,2
1577,884.39262,0.01792,2
1578,885.37479,0.01783,4
1579,886.357,0.01779,0
1580,886.33917,0.01783,0
1581,886.32125,0.01792,5
1582,887.30333,0.01792,5
1583,888.28544,0.01789,5
1584,889.26755,0.01789,5
1585,890.24966,0.01789,5
1586,891.23178,0.01788,0
1587,891.21383,0.01795,0
1588,891.19581,0.01802,0
1589,891.1777,0.01811,0
1590,891.15952,0.01818,2
1591,892.1414,0.01812,2
1592,893.12337,0.01803,2
1593,894.10541,0.01796,2
1594,895.08749,0.01792,2
1595,896.06966,0.01783,2
1596,897.05187,0.01779,5
1597,898.03408,0.01779,5
1598,899.01629,0.01779,5
1599,899.99853,0.01776,5
1600,900.98077,0.01776,5
1601,901.96301,0.01776,5
1602,902.94526,0.01775,5
1603,903.92752,0.01774,0
1604,903.90974,0.01778,0
1605,903.89187,0.01787,2
1606,904.87408,0.01779,2
1607,905.85632,0.01776,2
1608,906.8386,0.01772,5
1609,907.82088,0.01772,0
1610,907.80312,0.01776,0
1611,907.78532,0.0178,0
1612,907.76743,0.01789,0
1613,907.74947,0.01796,0
1614,907.73145,0.01802,0
1615,907.71333,0.01812,5
1616,908.69522,0.01811,5
1617,909.67712,0.0181,4
1618,910.65912,0.018,5
1619,911.64114,0.01798,2
1620,912.6232,0.01794,2
1621,913.60532,0.01788,4
1622,914.58753,0.01779,2
1623,915.56977,0.01776,2
1624,916.55205,0.01772,2
1625,917.53438,0.01767,0
1626,917.51666,0.01772,0
1627,917.4989,0.01776,0
1628,917.4811,0.0178,0
1629,917.46321,0.01789,0
1630,917.44525,0.01796,0
1631,917.42723,0.01802,0
1632,917.40911,0.01812,5
1633,918.39099,0.01812,5
1634,919.37287,0.01812,5
1635,920.35476,0.01811,5
1636,921.33666,0.0181,1
1637,921.31855,0.01811,1
1638,921.30043,0.01812,1
1639,922.28231,0.01812,1
1640,923.26419,0.01812,1
1641,923.24604,0.01815,4
1642,924.22799,0.01805,0
1643,924.20984,0.01815,0
1644,924.19164,0.0182,0
1645,924.17339,0.01825,2
1646,925.15519,0.0182,2
1647,926.13704,0.01815,2
1648,927.11899,0.01805,2
1649,928.101,0.01799,4
1650,929.08308,0.01792,2
1651,930.06523,0.01785,2
1652,931.04741,0.01782,0
1653,931.02955,0.01786,0
1654,931.0116,0.01795,0
1655,930.99359,0.01801,0
1656,930.97551,0.01808,0
1657,930.95733,0.01818,3
1658,930.93911,0.01822,3
1659,930.92086,0.01825,5
1660,931.90261,0.01825,3
1661,931.88432,0.01829,3
1662,931.86595,0.01837,3
1663,931.84751,0.01844,2
1664,932.82914,0.01837,2
1665,933.81085,0.01829,0
1666,933.79248,0.01837,0
1667,933.77404,0.01844,0
1668,933.75554,0.0185,0
1669,933.73699,0.01855,5
1670,934.71844,0.01855,5
1671,935.69989,0.01855,5
1672,936.68137,0.01852,5
1673,937.66285,0.01852,4
1674,938.64438,0.01847,5
1675,939.62592,0.01846,5
1676,940.60746,0.01846,5
1677,941.58901,0.01845,5
1678,942.57058,0.01843,3
1679,942.5521,0.01848,3
1680,942.53354,0.01856,0
1681,942.51493,0.01861,3
1682,942.49622,0.01871,3
1683,943.47754,0.01868,3
1684,943.45879,0.01875,3
1685,943.43998,0.01881,3
1686,943.42112,0.01886,3
1687,943.40221,0.01891,5
1688,944.38332,0.01889,5
1689,945.36445,0.01887,5
1690,946.3456,0.01885,5
1691,947.32676,0.01884,5
1692,948.30794,0.01882,3
1693,948.28907,0.01887,3
1694,948.27013,0.01894,3
1695,948.25117,0.01896,3
1696,948.23219,0.01898,2
1697,949.21323,0.01896,3
1698,949.19425,0.01898,3
1699,949.17519,0.01906,3
1700,949.15606,0.01913,3
1701,949.13688,0.01918,4
1702,950.11778,0.0191,3
1703,950.09862,0.01916,3
1704,950.07939,0.01923,3
1705,950.06013,0.01926,3
1706,950.04083,0.0193,3
1707,950.02148,0.01935,3
1708,950.00205,0.01943,5
1709,950.98265,0.0194,3
1710,950.9632,0.01945,3
1711,950.94363,0.01957,4
1712,951.92418,0.01945,3
1713,951.90461,0.01957,3
1714,951.88502,0.01959,3
1715,951.86538,0.01964,3
1716,951.84563,0.01975,3
1717,951.82583,0.0198,3
1718,951.80597,0.01986,3
1719,951.78606,0.01991,3
1720,951.76608,0.01998,5
1721,952.7461,0.01998,3
1722,952.72605,0.02005,3
1723,952.70593,0.02012,3
1724,952.68576,0.02017,3
1725,952.66552,0.02024,3
1726,952.64518,0.02034,3
1727,952.62474,0.02044,1
1728,952.60429,0.02045,1
1729,953.58384,0.02045,3
1730,953.5633,0.02054,1
1731,954.54276,0.02054,5
1732,955.52222,0.02054,5
1733,956.50169,0.02053,5
1734,957.48118,0.02051,5
1735,958.4607,0.02048,2
1736,959.44028,0.02042,2
1737,960.41995,0.02033,2
1738,961.39971,0.02024,2
1739,962.37954,0.02017,2
1740,963.35943,0.02011,2
1741,964.33941,0.02002,5
1742,965.3194,0.02001,3
1743,965.29929,0.02011,3
1744,965.27912,0.02017,3
1745,965.25889,0.02023,5
1746,966.23868,0.02021,5
1747,967.2185,0.02018,5
1748,968.19834,0.02016,5
1749,969.17818,0.02016,5
1750,970.15804,0.02014,5
1751,971.1379,0.02014,3
1752,971.11767,0.02023,3
1753,971.09733,0.02034,3
1754,971.07691,0.02042,3
1755,971.0564,0.02051,3
1756,971.03586,0.02054,3
1757,971.01525,0.02061,3
1758,970.99455,0.0207,3
1759,970.97377,0.02078,4
1760,971.95308,0.02069,2
1761,972.93249,0.02059,2
1762,973.91198,0.02051,2
1763,974.89149,0.02049,2
1764,975.87108,0.02041,5
1765,976.85069,0.02039,1
1766,976.83028,0.02041,5
1767,977.80989,0.02039,5
1768,978.78953,0.02036,3
1769,978.76909,0.02044,2
1770,979.74873,0.02036,2
1771,980.72843,0.0203,2
1772,981.70822,0.02021,2
1773,982.6881,0.02012,2
1774,983.66804,0.02006,1
1775,984.64798,0.02006,3
1776,984.62785,0.02013,3
1777,984.60763,0.02022,1
1778,984.5874,0.02023,1
1779,985.56717,0.02023,1
1780,985.54693,0.02024,1
1781,986.52669,0.02024,1
1782,986.50643,0.02026,1
1783,987.48617,0.02026,1
1784,987.46589,0.02028,1
1785,987.44558,0.02031,1
1786,987.42525,0.02033,1
1787,987.40491,0.02034,3
1788,987.38447,0.02044,3
1789,987.36396,0.02051,3
1790,987.34338,0.02058,3
1791,987.32277,0.02061,3
1792,987.30207,0.0207,3
1793,987.28127,0.0208,3
1794,987.26038,0.02089,2
1795,988.23958,0.0208,2
1796,989.21888,0.0207,2
1797,990.19827,0.02061,2
1798,991.17769,0.02058,3
1799,991.15708,0.02061,3
1800,991.13637,0.02071,3
1801,991.11557,0.0208,3
1802,991.09468,0.02089,3
1803,991.07373,0.02095,3
1804,991.0527,0.02103,3
1805,991.03159,0.02111,3
1806,991.0104,0.02119,3
1807,990.98918,0.02122,1
1808,990.96793,0.02125,1
1809,990.94667,0.02126,1
1810,990.9254,0.02127,1
1811,991.90413,0.02127,1
1812,991.88285,0.02128,1
1813,992.86157,0.02128,1
1814,992.84027,0.0213,4
1815,993.81903,0.02124,1
1816,994.79779,0.02124,2
1817,995.77661,0.02118,2
1818,996.7555,0.02111,2
1819,997.73444,0.02106,2
1820,998.71345,0.02099,2
1821,999.69256,0.02089,3
1822,999.67157,0.02099,3
1823,999.65051,0.02106,3
1824,999.6294,0.02111,3
1825,999.60822,0.02118,1
1826,999.58702,0.0212,1
1827,999.56579,0.02123,1
1828,1000.54456,0.02123,1
1829,1001.52333,0.02123,1
1830,1001.50209,0.02124,3
1831,1001.48077,0.02132,3
1832,1001.45939,0.02138,3
1833,1001.4379,0.02149,3
1834,1001.41636,0.02154,3
1835,1001.39468,0.02168,3
1836,1001.37291,0.02177,3
1837,1001.35101,0.0219,5
1838,1002.32913,0.02188,5
1839,1003.30725,0.02188,2
1840,1004.2855,0.02175,5
1841,1005.26375,0.02175,2
1842,1006.24212,0.02163,2
1843,1007.22063,0.02149,2
1844,1008.19922,0.02141,2
1845,1009.1779,0.02132,2
1846,1010.15661,0.02129,2
1847,1011.13538,0.02123,2
1848,1012.11424,0.02114,2
1849,1013.09318,0.02106,2
1850,1014.07218,0.021,2
1851,1015.05128,0.0209,3
1852,1015.03028,0.021,3
1853,1015.00922,0.02106,3
1854,1014.98808,0.02114,3
1855,1014.96685,0.02123,3
1856,1014.94557,0.02128,3
1857,1014.92425,0.02132,3
1858,1014.90284,0.02141,3
1859,1014.88135,0.02149,3
1860,1014.85974,0.02161,3
1861,1014.83799,0.02175,2
1862,1015.81638,0.02161,1
1863,1015.79475,0.02163,2
1864,1016.77326,0.02149,2
1865,1017.75182,0.02144,2
1866,1018.73047,0.02135,3
1867,1018.70903,0.02144,2
