,Rewards,QoS violation,
Episode: 14299 ,8144.1189,0.01072, Action type: 1 
Episode: 14300 ,8144.10816,0.01074, Action type: 1 
Episode: 14301 ,8144.09739,0.01077, Action type: 1 
Episode: 14302 ,8144.08659,0.0108, Action type: 0 
Episode: 14303 ,8145.07579,0.0108, Action type: 0 
Episode: 14304 ,8145.06497,0.01082, Action type: 0 
Episode: 14305 ,8146.05415,0.01082, Action type: 5 
Episode: 14306 ,8147.04333,0.01082, Action type: 5 
Episode: 14307 ,8148.03253,0.0108, Action type: 5 
Episode: 14308 ,8149.02173,0.0108, Action type: 5 
Episode: 14309 ,8150.01093,0.0108, Action type: 5 
Episode: 14310 ,8151.00013,0.0108, Action type: 5 
Episode: 14311 ,8151.98933,0.0108, Action type: 5 
Episode: 14312 ,8152.97853,0.0108, Action type: 5 
Episode: 14313 ,8153.96773,0.0108, Action type: 2 
Episode: 14314 ,8154.95696,0.01077, Action type: 2 
Episode: 14315 ,8155.94622,0.01074, Action type: 2 
Episode: 14316 ,8156.9355,0.01072, Action type: 2 
Episode: 14317 ,8157.9248,0.0107, Action type: 1 
Episode: 14318 ,8157.91408,0.01072, Action type: 4 
Episode: 14319 ,8157.90334,0.01074, Action type: 4 
Episode: 14320 ,8157.89257,0.01077, Action type: 4 
Episode: 14321 ,8157.88177,0.0108, Action type: 4 
Episode: 14322 ,8157.87095,0.01082, Action type: 4 
Episode: 14323 ,8157.86009,0.01086, Action type: 4 
Episode: 14324 ,8158.84923,0.01086, Action type: 5 
Episode: 14325 ,8159.83837,0.01086, Action type: 0 
Episode: 14326 ,8160.82751,0.01086, Action type: 0 
Episode: 14327 ,8161.81665,0.01086, Action type: 0 
Episode: 14328 ,8161.80578,0.01087, Action type: 0 
Episode: 14329 ,8162.79491,0.01087, Action type: 4 
Episode: 14330 ,8162.78399,0.01092, Action type: 0 
Episode: 14331 ,8163.77307,0.01092, Action type: 0 
Episode: 14332 ,8164.76215,0.01092, Action type: 0 
Episode: 14333 ,8165.75123,0.01092, Action type: 1 
Episode: 14334 ,8165.74029,0.01094, Action type: 1 
Episode: 14335 ,8165.72933,0.01096, Action type: 1 
Episode: 14336 ,8165.71835,0.01098, Action type: 4 
Episode: 14337 ,8165.70735,0.011, Action type: 4 
Episode: 14338 ,8165.69631,0.01104, Action type: 4 
Episode: 14339 ,8165.68525,0.01106, Action type: 4 
Episode: 14340 ,8166.67419,0.01106, Action type: 3 
Episode: 14341 ,8167.66314,0.01105, Action type: 0 
Episode: 14342 ,8167.65208,0.01106, Action type: 5 
Episode: 14343 ,8168.64103,0.01105, Action type: 4 
Episode: 14344 ,8168.62997,0.01106, Action type: 5 
Episode: 14345 ,8169.61891,0.01106, Action type: 3 
Episode: 14346 ,8170.60786,0.01105, Action type: 5 
Episode: 14347 ,8171.59681,0.01105, Action type: 5 
Episode: 14348 ,8172.58576,0.01105, Action type: 5 
Episode: 14349 ,8173.57472,0.01104, Action type: 5 
Episode: 14350 ,8174.5637,0.01102, Action type: 5 
Episode: 14351 ,8175.55268,0.01102, Action type: 5 
Episode: 14352 ,8176.54166,0.01102, Action type: 3 
Episode: 14353 ,8177.53066,0.011, Action type: 3 
Episode: 14354 ,8178.5197,0.01096, Action type: 3 
Episode: 14355 ,8179.50876,0.01094, Action type: 3 
Episode: 14356 ,8180.49784,0.01092, Action type: 3 
Episode: 14357 ,8181.48694,0.0109, Action type: 2 
Episode: 14358 ,8182.47606,0.01088, Action type: 4 
Episode: 14359 ,8182.46516,0.0109, Action type: 4 
Episode: 14360 ,8182.45425,0.01091, Action type: 4 
Episode: 14361 ,8182.44332,0.01093, Action type: 4 
Episode: 14362 ,8182.43238,0.01094, Action type: 4 
Episode: 14363 ,8182.42141,0.01097, Action type: 3 
Episode: 14364 ,8183.41048,0.01093, Action type: 3 
Episode: 14365 ,8184.39957,0.01091, Action type: 3 
Episode: 14366 ,8185.38868,0.01089, Action type: 3 
Episode: 14367 ,8186.37781,0.01087, Action type: 0 
Episode: 14368 ,8186.36693,0.01088, Action type: 0 
Episode: 14369 ,8186.35604,0.01089, Action type: 0 
Episode: 14370 ,8187.34515,0.01089, Action type: 0 
Episode: 14371 ,8187.33425,0.0109, Action type: 0 
Episode: 14372 ,8188.32335,0.0109, Action type: 0 
Episode: 14373 ,8189.31245,0.0109, Action type: 2 
Episode: 14374 ,8190.30155,0.0109, Action type: 2 
Episode: 14375 ,8191.29069,0.01086, Action type: 2 
Episode: 14376 ,8192.27983,0.01086, Action type: 3 
Episode: 14377 ,8193.26902,0.01081, Action type: 3 
Episode: 14378 ,8194.25823,0.01079, Action type: 3 
Episode: 14379 ,8195.24747,0.01076, Action type: 3 
Episode: 14380 ,8196.23674,0.01073, Action type: 4 
Episode: 14381 ,8196.22598,0.01076, Action type: 1 
Episode: 14382 ,8196.21519,0.01079, Action type: 3 
Episode: 14383 ,8197.20443,0.01076, Action type: 3 
Episode: 14384 ,8198.1937,0.01073, Action type: 3 
Episode: 14385 ,8199.18299,0.01071, Action type: 3 
Episode: 14386 ,8200.1723,0.01069, Action type: 3 
Episode: 14387 ,8201.16162,0.01068, Action type: 2 
Episode: 14388 ,8202.15095,0.01067, Action type: 2 
Episode: 14389 ,8203.14031,0.01064, Action type: 2 
Episode: 14390 ,8204.12973,0.01058, Action type: 2 
Episode: 14391 ,8205.11917,0.01056, Action type: 2 
Episode: 14392 ,8206.10864,0.01053, Action type: 2 
Episode: 14393 ,8207.09815,0.01049, Action type: 4 
Episode: 14394 ,8207.08762,0.01053, Action type: 4 
Episode: 14395 ,8207.07706,0.01056, Action type: 3 
Episode: 14396 ,8208.06654,0.01052, Action type: 3 
Episode: 14397 ,8209.05606,0.01048, Action type: 3 
Episode: 14398 ,8210.04562,0.01044, Action type: 3 
Episode: 14399 ,8211.0352,0.01042, Action type: 2 
Episode: 14400 ,8212.02479,0.01041, Action type: 2 
Episode: 14401 ,8213.01439,0.0104, Action type: 2 
Episode: 14402 ,8214.00401,0.01038, Action type: 5 
Episode: 14403 ,8214.99363,0.01038, Action type: 5 
Episode: 14404 ,8215.98325,0.01038, Action type: 5 
Episode: 14405 ,8216.97288,0.01037, Action type: 5 
Episode: 14406 ,8217.96251,0.01037, Action type: 5 
Episode: 14407 ,8218.95214,0.01037, Action type: 5 
Episode: 14408 ,8219.94177,0.01037, Action type: 5 
Episode: 14409 ,8220.9314,0.01037, Action type: 5 
Episode: 14410 ,8221.92104,0.01036, Action type: 5 
Episode: 14411 ,8222.9107,0.01034, Action type: 5 
Episode: 14412 ,8223.90036,0.01034, Action type: 3 
Episode: 14413 ,8224.89002,0.01034, Action type: 3 
Episode: 14414 ,8225.87968,0.01034, Action type: 1 
Episode: 14415 ,8226.86934,0.01034, Action type: 1 
Episode: 14416 ,8227.859,0.01034, Action type: 2 
Episode: 14417 ,8228.84866,0.01034, Action type: 2 
Episode: 14418 ,8228.8383,0.01036, Action type: 4 
Episode: 14419 ,8229.82796,0.01034, Action type: 4 
Episode: 14420 ,8230.81762,0.01034, Action type: 4 
Episode: 14421 ,8230.80726,0.01036, Action type: 0 
Episode: 14422 ,8231.7969,0.01036, Action type: 0 
Episode: 14423 ,8232.78654,0.01036, Action type: 0 
Episode: 14424 ,8232.77616,0.01038, Action type: 3 
Episode: 14425 ,8233.7658,0.01036, Action type: 3 
Episode: 14426 ,8234.75544,0.01036, Action type: 3 
Episode: 14427 ,8235.74508,0.01036, Action type: 3 
Episode: 14428 ,8236.73476,0.01032, Action type: 1 
Episode: 14429 ,8236.7244,0.01036, Action type: 1 
Episode: 14430 ,8237.71404,0.01036, Action type: 1 
Episode: 14431 ,8238.70368,0.01036, Action type: 2 
Episode: 14432 ,8238.69331,0.01037, Action type: 2 
Episode: 14433 ,8239.68294,0.01037, Action type: 2 
Episode: 14434 ,8240.67261,0.01033, Action type: 4 
Episode: 14435 ,8240.66224,0.01037, Action type: 4 
Episode: 14436 ,8241.65187,0.01037, Action type: 0 
Episode: 14437 ,8242.6415,0.01037, Action type: 4 
Episode: 14438 ,8243.63113,0.01037, Action type: 3 
Episode: 14439 ,8244.62076,0.01037, Action type: 0 
Episode: 14440 ,8245.61039,0.01037, Action type: 3 
Episode: 14441 ,8246.60002,0.01037, Action type: 3 
Episode: 14442 ,8247.58969,0.01033, Action type: 1 
Episode: 14443 ,8247.57932,0.01037, Action type: 1 
Episode: 14444 ,8248.56895,0.01037, Action type: 1 
Episode: 14445 ,8249.55858,0.01037, Action type: 1 
Episode: 14446 ,8249.54819,0.01039, Action type: 0 
Episode: 14447 ,8250.5378,0.01039, Action type: 0 
Episode: 14448 ,8251.52741,0.01039, Action type: 0 
Episode: 14449 ,8252.51702,0.01039, Action type: 0 
Episode: 14450 ,8252.50662,0.0104, Action type: 2 
Episode: 14451 ,8253.49624,0.01038, Action type: 3 
Episode: 14452 ,8254.48586,0.01038, Action type: 3 
Episode: 14453 ,8255.47548,0.01038, Action type: 3 
Episode: 14454 ,8256.46514,0.01034, Action type: 5 
Episode: 14455 ,8257.4548,0.01034, Action type: 5 
Episode: 14456 ,8258.44447,0.01033, Action type: 5 
Episode: 14457 ,8259.43414,0.01033, Action type: 5 
Episode: 14458 ,8260.42381,0.01033, Action type: 5 
Episode: 14459 ,8261.41348,0.01033, Action type: 5 
Episode: 14460 ,8262.40315,0.01033, Action type: 5 
Episode: 14461 ,8263.39283,0.01032, Action type: 5 
Episode: 14462 ,8264.38253,0.0103, Action type: 5 
Episode: 14463 ,8265.37223,0.0103, Action type: 5 
Episode: 14464 ,8266.36193,0.0103, Action type: 5 
Episode: 14465 ,8267.35164,0.01029, Action type: 5 
Episode: 14466 ,8268.34135,0.01029, Action type: 5 
Episode: 14467 ,8269.33107,0.01028, Action type: 5 
Episode: 14468 ,8270.3208,0.01027, Action type: 5 
Episode: 14469 ,8271.31053,0.01027, Action type: 5 
Episode: 14470 ,8272.30027,0.01026, Action type: 5 
Episode: 14471 ,8273.29001,0.01026, Action type: 5 
Episode: 14472 ,8274.27975,0.01026, Action type: 5 
Episode: 14473 ,8275.2695,0.01025, Action type: 5 
Episode: 14474 ,8276.25925,0.01025, Action type: 5 
Episode: 14475 ,8277.249,0.01025, Action type: 5 
Episode: 14476 ,8278.23875,0.01025, Action type: 5 
Episode: 14477 ,8279.2285,0.01025, Action type: 3 
Episode: 14478 ,8280.21829,0.01021, Action type: 3 
Episode: 14479 ,8281.20812,0.01017, Action type: 3 
Episode: 14480 ,8282.19799,0.01013, Action type: 2 
Episode: 14481 ,8283.18789,0.0101, Action type: 2 
Episode: 14482 ,8284.17784,0.01005, Action type: 2 
Episode: 14483 ,8285.16781,0.01003, Action type: 2 
Episode: 14484 ,8286.15779,0.01002, Action type: 0 
Episode: 14485 ,8286.14776,0.01003, Action type: 0 
Episode: 14486 ,8287.13773,0.01003, Action type: 0 
Episode: 14487 ,8288.1277,0.01003, Action type: 1 
Episode: 14488 ,8288.11766,0.01004, Action type: 1 
Episode: 14489 ,8288.1076,0.01006, Action type: 3 
Episode: 14490 ,8289.09756,0.01004, Action type: 3 
Episode: 14491 ,8290.08753,0.01003, Action type: 3 
Episode: 14492 ,8291.07752,0.01001, Action type: 4 
Episode: 14493 ,8291.06749,0.01003, Action type: 4 
Episode: 14494 ,8291.05745,0.01004, Action type: 4 
Episode: 14495 ,8291.0474,0.01005, Action type: 0 
Episode: 14496 ,8291.03734,0.01006, Action type: 0 
Episode: 14497 ,8292.02728,0.01006, Action type: 0 
Episode: 14498 ,8293.01722,0.01006, Action type: 2 
Episode: 14499 ,8294.00717,0.01005, Action type: 1 
Episode: 14500 ,8293.9971,0.01007, Action type: 2 
Episode: 14501 ,8294.98705,0.01005, Action type: 2 
Episode: 14502 ,8295.977,0.01005, Action type: 4 
Episode: 14503 ,8296.96695,0.01005, Action type: 5 
Episode: 14504 ,8297.9569,0.01005, Action type: 5 
Episode: 14505 ,8298.94686,0.01004, Action type: 5 
Episode: 14506 ,8299.93682,0.01004, Action type: 5 
Episode: 14507 ,8300.92678,0.01004, Action type: 0 
Episode: 14508 ,8301.91674,0.01004, Action type: 5 
Episode: 14509 ,8302.9067,0.01004, Action type: 5 
Episode: 14510 ,8303.89667,0.01003, Action type: 5 
Episode: 14511 ,8304.88664,0.01003, Action type: 3 
Episode: 14512 ,8305.87662,0.01002, Action type: 3 
Episode: 14513 ,8306.86662,0.01, Action type: 3 
Episode: 14514 ,8307.85665,0.00997, Action type: 1 
Episode: 14515 ,8307.84665,0.01, Action type: 1 
Episode: 14516 ,8307.83663,0.01002, Action type: 4 
Episode: 14517 ,8307.8266,0.01003, Action type: 4 
Episode: 14518 ,8307.81655,0.01005, Action type: 4 
Episode: 14519 ,8307.80645,0.0101, Action type: 0 
Episode: 14520 ,8308.79635,0.0101, Action type: 0 
Episode: 14521 ,8309.78625,0.0101, Action type: 0 
Episode: 14522 ,8310.77615,0.0101, Action type: 0 
Episode: 14523 ,8311.76605,0.0101, Action type: 5 
Episode: 14524 ,8312.75595,0.0101, Action type: 3 
Episode: 14525 ,8313.7459,0.01005, Action type: 3 
Episode: 14526 ,8314.73587,0.01003, Action type: 3 
Episode: 14527 ,8315.72585,0.01002, Action type: 1 
Episode: 14528 ,8315.71582,0.01003, Action type: 2 
Episode: 14529 ,8316.7058,0.01002, Action type: 1 
Episode: 14530 ,8316.69577,0.01003, Action type: 4 
Episode: 14531 ,8316.68572,0.01005, Action type: 4 
Episode: 14532 ,8316.67562,0.0101, Action type: 4 
Episode: 14533 ,8316.66549,0.01013, Action type: 4 
Episode: 14534 ,8316.65532,0.01017, Action type: 4 
Episode: 14535 ,8316.64511,0.01021, Action type: 3 
Episode: 14536 ,8317.63494,0.01017, Action type: 3 
Episode: 14537 ,8318.62481,0.01013, Action type: 3 
Episode: 14538 ,8319.61471,0.0101, Action type: 3 
Episode: 14539 ,8320.60466,0.01005, Action type: 3 
Episode: 14540 ,8321.59463,0.01003, Action type: 1 
Episode: 14541 ,8321.58458,0.01005, Action type: 1 
Episode: 14542 ,8321.57448,0.0101, Action type: 5 
Episode: 14543 ,8322.56438,0.0101, Action type: 5 
Episode: 14544 ,8323.55428,0.0101, Action type: 5 
Episode: 14545 ,8324.54418,0.0101, Action type: 5 
Episode: 14546 ,8325.53408,0.0101, Action type: 5 
Episode: 14547 ,8326.52398,0.0101, Action type: 3 
Episode: 14548 ,8327.51393,0.01005, Action type: 5 
Episode: 14549 ,8328.50389,0.01004, Action type: 5 
Episode: 14550 ,8329.49385,0.01004, Action type: 5 
Episode: 14551 ,8330.48382,0.01003, Action type: 5 
Episode: 14552 ,8331.47379,0.01003, Action type: 5 
Episode: 14553 ,8332.46376,0.01003, Action type: 5 
Episode: 14554 ,8333.45373,0.01003, Action type: 5 
Episode: 14555 ,8334.44371,0.01002, Action type: 5 
Episode: 14556 ,8335.4337,0.01001, Action type: 1 
Episode: 14557 ,8335.42364,0.01006, Action type: 1 
Episode: 14558 ,8335.41355,0.01009, Action type: 5 
Episode: 14559 ,8336.40346,0.01009, Action type: 5 
Episode: 14560 ,8337.39337,0.01009, Action type: 5 
Episode: 14561 ,8338.38329,0.01008, Action type: 3 
Episode: 14562 ,8339.37324,0.01005, Action type: 3 
Episode: 14563 ,8340.36324,0.01, Action type: 3 
Episode: 14564 ,8341.35326,0.00998, Action type: 5 
Episode: 14565 ,8342.34329,0.00997, Action type: 0 
Episode: 14566 ,8342.33331,0.00998, Action type: 0 
Episode: 14567 ,8342.32332,0.00999, Action type: 0 
Episode: 14568 ,8343.31333,0.00999, Action type: 0 
Episode: 14569 ,8344.30334,0.00999, Action type: 0 
Episode: 14570 ,8344.29334,0.01, Action type: 0 
Episode: 14571 ,8344.28333,0.01001, Action type: 0 
Episode: 14572 ,8345.27332,0.01001, Action type: 0 
Episode: 14573 ,8346.26331,0.01001, Action type: 0 
Episode: 14574 ,8347.2533,0.01001, Action type: 2 
Episode: 14575 ,8348.24329,0.01001, Action type: 2 
Episode: 14576 ,8349.2333,0.00999, Action type: 2 
Episode: 14577 ,8350.22333,0.00997, Action type: 2 
Episode: 14578 ,8351.21342,0.00991, Action type: 4 
Episode: 14579 ,8351.20345,0.00997, Action type: 5 
Episode: 14580 ,8352.19349,0.00996, Action type: 4 
Episode: 14581 ,8352.1835,0.00999, Action type: 1 
Episode: 14582 ,8352.17349,0.01001, Action type: 1 
Episode: 14583 ,8352.16347,0.01002, Action type: 1 
Episode: 14584 ,8352.15343,0.01004, Action type: 1 
Episode: 14585 ,8352.14334,0.01009, Action type: 4 
Episode: 14586 ,8352.13323,0.01011, Action type: 4 
Episode: 14587 ,8352.1231,0.01013, Action type: 5 
Episode: 14588 ,8353.11297,0.01013, Action type: 5 
Episode: 14589 ,8354.10284,0.01013, Action type: 5 
Episode: 14590 ,8355.09272,0.01012, Action type: 5 
Episode: 14591 ,8356.08261,0.01011, Action type: 5 
Episode: 14592 ,8357.0725,0.01011, Action type: 5 
Episode: 14593 ,8358.06239,0.01011, Action type: 5 
Episode: 14594 ,8359.05229,0.0101, Action type: 5 
Episode: 14595 ,8360.0422,0.01009, Action type: 5 
Episode: 14596 ,8361.03211,0.01009, Action type: 5 
Episode: 14597 ,8362.02202,0.01009, Action type: 5 
Episode: 14598 ,8363.01193,0.01009, Action type: 5 
Episode: 14599 ,8364.00184,0.01009, Action type: 5 
Episode: 14600 ,8364.99175,0.01009, Action type: 5 
Episode: 14601 ,8365.98166,0.01009, Action type: 5 
Episode: 14602 ,8366.97157,0.01009, Action type: 5 
Episode: 14603 ,8367.96149,0.01008, Action type: 1 
Episode: 14604 ,8367.95136,0.01013, Action type: 5 
Episode: 14605 ,8368.94124,0.01012, Action type: 5 
Episode: 14606 ,8369.93112,0.01012, Action type: 5 
Episode: 14607 ,8370.921,0.01012, Action type: 3 
Episode: 14608 ,8371.91093,0.01007, Action type: 5 
Episode: 14609 ,8372.90086,0.01007, Action type: 5 
Episode: 14610 ,8373.89079,0.01007, Action type: 5 
Episode: 14611 ,8374.88072,0.01007, Action type: 1 
Episode: 14612 ,8374.8706,0.01012, Action type: 1 
Episode: 14613 ,8374.86043,0.01017, Action type: 1 
Episode: 14614 ,8374.85022,0.01021, Action type: 1 
Episode: 14615 ,8375.84001,0.01021, Action type: 1 
Episode: 14616 ,8376.8298,0.01021, Action type: 1 
Episode: 14617 ,8376.81957,0.01023, Action type: 2 
Episode: 14618 ,8377.80936,0.01021, Action type: 4 
Episode: 14619 ,8377.79913,0.01023, Action type: 5 
Episode: 14620 ,8378.78891,0.01022, Action type: 1 
Episode: 14621 ,8378.77868,0.01023, Action type: 2 
Episode: 14622 ,8379.76845,0.01023, Action type: 0 
Episode: 14623 ,8380.75822,0.01023, Action type: 0 
Episode: 14624 ,8381.74799,0.01023, Action type: 0 
Episode: 14625 ,8382.73776,0.01023, Action type: 3 
Episode: 14626 ,8383.72755,0.01021, Action type: 3 
Episode: 14627 ,8384.71734,0.01021, Action type: 1 
Episode: 14628 ,8385.70713,0.01021, Action type: 1 
Episode: 14629 ,8385.6969,0.01023, Action type: 1 
Episode: 14630 ,8385.68666,0.01024, Action type: 2 
Episode: 14631 ,8386.67643,0.01023, Action type: 2 
Episode: 14632 ,8387.66622,0.01021, Action type: 4 
Episode: 14633 ,8387.65599,0.01023, Action type: 4 
Episode: 14634 ,8387.64575,0.01024, Action type: 4 
Episode: 14635 ,8387.6355,0.01025, Action type: 4 
Episode: 14636 ,8387.62522,0.01028, Action type: 3 
Episode: 14637 ,8388.61497,0.01025, Action type: 3 
Episode: 14638 ,8389.60473,0.01024, Action type: 3 
Episode: 14639 ,8390.5945,0.01023, Action type: 3 
Episode: 14640 ,8391.58429,0.01021, Action type: 1 
Episode: 14641 ,8391.57406,0.01023, Action type: 1 
Episode: 14642 ,8391.56382,0.01024, Action type: 5 
Episode: 14643 ,8392.55358,0.01024, Action type: 5 
Episode: 14644 ,8393.54335,0.01023, Action type: 5 
Episode: 14645 ,8394.53312,0.01023, Action type: 5 
Episode: 14646 ,8395.5229,0.01022, Action type: 5 
Episode: 14647 ,8396.51268,0.01022, Action type: 5 
Episode: 14648 ,8397.50247,0.01021, Action type: 5 
Episode: 14649 ,8398.49226,0.01021, Action type: 3 
Episode: 14650 ,8399.48206,0.0102, Action type: 3 
Episode: 14651 ,8400.47188,0.01018, Action type: 4 
Episode: 14652 ,8400.46168,0.0102, Action type: 1 
Episode: 14653 ,8400.45147,0.01021, Action type: 1 
Episode: 14654 ,8400.44125,0.01022, Action type: 1 
Episode: 14655 ,8400.431,0.01025, Action type: 1 
Episode: 14656 ,8400.42072,0.01028, Action type: 2 
Episode: 14657 ,8401.41047,0.01025, Action type: 0 
Episode: 14658 ,8402.40022,0.01025, Action type: 2 
Episode: 14659 ,8403.38999,0.01023, Action type: 3 
Episode: 14660 ,8404.37977,0.01022, Action type: 3 
Episode: 14661 ,8405.36956,0.01021, Action type: 3 
Episode: 14662 ,8406.35937,0.01019, Action type: 3 
Episode: 14663 ,8407.34918,0.01019, Action type: 0 
Episode: 14664 ,8408.33899,0.01019, Action type: 1 
Episode: 14665 ,8409.3288,0.01019, Action type: 1 
Episode: 14666 ,8409.31859,0.01021, Action type: 1 
Episode: 14667 ,8409.30837,0.01022, Action type: 1 
Episode: 14668 ,8409.29814,0.01023, Action type: 1 
Episode: 14669 ,8409.28788,0.01026, Action type: 5 
Episode: 14670 ,8410.27762,0.01026, Action type: 0 
Episode: 14671 ,8411.26736,0.01026, Action type: 2 
Episode: 14672 ,8412.25712,0.01024, Action type: 3 
Episode: 14673 ,8413.24689,0.01023, Action type: 3 
Episode: 14674 ,8414.23667,0.01022, Action type: 3 
Episode: 14675 ,8415.22647,0.0102, Action type: 5 
Episode: 14676 ,8416.21628,0.01019, Action type: 5 
Episode: 14677 ,8417.20609,0.01019, Action type: 5 
Episode: 14678 ,8418.19591,0.01018, Action type: 5 
Episode: 14679 ,8419.18573,0.01018, Action type: 1 
Episode: 14680 ,8419.17553,0.0102, Action type: 1 
Episode: 14681 ,8419.16532,0.01021, Action type: 4 
Episode: 14682 ,8419.1551,0.01022, Action type: 5 
Episode: 14683 ,8420.14488,0.01022, Action type: 5 
Episode: 14684 ,8421.13467,0.01021, Action type: 5 
Episode: 14685 ,8422.12446,0.01021, Action type: 1 
Episode: 14686 ,8422.11422,0.01024, Action type: 5 
